row ID,row m/z,row retention time,row identity (main ID),row identity (all IDs),row identity (main ID + details),row comment,row number of detected peaks,noisy_data.mzML Peak status,noisy_data.mzML Peak name,noisy_data.mzML Peak m/z,noisy_data.mzML Peak RT,noisy_data.mzML Peak RT start,noisy_data.mzML Peak RT end,noisy_data.mzML Peak duration time,noisy_data.mzML Peak height,noisy_data.mzML Peak area,noisy_data.mzML Peak charge,noisy_data.mzML Peak # data points,noisy_data.mzML Peak FWHM,noisy_data.mzML Peak tailing factor,noisy_data.mzML Peak asymmetry factor,noisy_data.mzML Peak m/z min,noisy_data.mzML Peak m/z max,
625,100.30999755859375,8.366666666666667,,,,"46311 : MZ=100.31, Time=8.417, Intensity=1186557.1, Times=[7.983~8.5],  MZ=[100.3099~100.31]",1,DETECTED,100.3100 m/z @8.37 [noisy_data.mzML],100.30999755859375,8.366666666666667,8.016666666666667,8.5,0.4833333333333325,1664123.75,2.0544294285156198E7,0,1000,0.1481235892597006,0.7105275993997152,1.2651467666833018,100.30999755859375,100.30999755859375,
626,100.30999755859375,8.683333333333334,,,,"46318 : MZ=100.31, Time=8.683, Intensity=148800.2, Times=[8.683~8.767],  MZ=[100.3099~100.31]",1,DETECTED,100.3100 m/z @8.68 [noisy_data.mzML],100.30999755859375,8.683333333333334,8.683333333333334,8.766666666666667,0.08333333333333393,233226.171875,400986.64013671875,0,1000,0.44228079822352484,null,null,100.30999755859375,100.30999755859375,
627,100.31099700927734,8.016666666666667,,,,"46460 : MZ=100.311, Time=8.017, Intensity=485826.3, Times=[7.933~8.133],  MZ=[100.3109~100.311]",1,DETECTED,100.3110 m/z @8.02 [noisy_data.mzML],100.31099700927734,8.016666666666667,7.966666666666667,8.133333333333333,0.16666666666666607,485826.28125,2829535.0151367313,0,1000,0.15044854522123075,1.666666666666637,1.334971391309362,100.31099700927734,100.31099700927734,
628,100.31099700927734,8.266666666666667,,,,"46463 : MZ=100.311, Time=8.283, Intensity=1285101.9, Times=[8.15~8.517],  MZ=[100.3109~100.311]",1,DETECTED,100.3110 m/z @8.27 [noisy_data.mzML],100.31099700927734,8.266666666666667,8.15,8.516666666666667,0.36666666666666714,1740178.375,1.6593813500000028E7,0,1000,0.08083191457326677,1.5908438633780837,2.2497208233433748,100.31099700927734,100.31099700927734,
629,100.31099700927734,8.55,,,,"46465 : MZ=100.311, Time=8.567, Intensity=516272.0, Times=[8.533~8.8],  MZ=[100.3109~100.311]",1,DETECTED,100.3110 m/z @8.55 [noisy_data.mzML],100.31099700927734,8.55,8.533333333333333,8.8,0.2666666666666675,840219.375,3460513.393798828,0,1000,0.03775778052175127,3.0228903750254097,4.246275758776796,100.31099700927734,100.31099700927734,
630,100.31199645996094,8.083333333333334,,,,"46609 : MZ=100.312, Time=8.067, Intensity=199506.2, Times=[7.833~8.15],  MZ=[100.3119~100.312]",1,DETECTED,100.3120 m/z @8.08 [noisy_data.mzML],100.31199645996094,8.083333333333334,7.833333333333333,8.15,0.3166666666666673,371889.6875,2119561.9980468736,0,1000,0.1325297053750365,2.437478220325579,3.9841797022846706,100.31199645996094,100.31199645996094,
631,100.31199645996094,8.233333333333333,,,,"46614 : MZ=100.312, Time=8.25, Intensity=1313120.1, Times=[8.167~8.517],  MZ=[100.3119~100.312]",1,DETECTED,100.3120 m/z @8.23 [noisy_data.mzML],100.31199645996094,8.233333333333333,8.166666666666666,8.516666666666667,0.3500000000000014,1658625.75,1.7906806859375063E7,0,1000,0.07107690312366444,2.6432622178642533,7.60989046991283,100.31199645996094,100.31199645996094,
632,100.31199645996094,8.583333333333334,,,,"46617 : MZ=100.312, Time=8.567, Intensity=489407.3, Times=[8.533~8.817],  MZ=[100.3119~100.312]",1,DETECTED,100.3120 m/z @8.58 [noisy_data.mzML],100.31199645996094,8.583333333333334,8.533333333333333,8.816666666666666,0.2833333333333332,489626.375,3010945.585536957,0,1000,9.430573478342852,2.8258940289303736,2.981236579190345,100.31199645996094,100.31199645996094,
633,100.31300354003906,8.4,,,,"46769 : MZ=100.313, Time=8.417, Intensity=1238722.9, Times=[8.2~8.517],  MZ=[100.313~100.3131]",1,DETECTED,100.3130 m/z @8.40 [noisy_data.mzML],100.31300354003906,8.4,8.2,8.516666666666667,0.3166666666666682,1500044.875,1.534786302343754E7,0,1000,0.18313004122127552,0.6257449490945544,0.24888259603351776,100.31300354003906,100.31300354003906,
634,100.31300354003906,8.55,,,,"46772 : MZ=100.313, Time=8.55, Intensity=578707.2, Times=[8.533~8.75],  MZ=[100.313~100.3131]",1,DETECTED,100.3130 m/z @8.55 [noisy_data.mzML],100.31300354003906,8.55,8.533333333333333,8.716666666666667,0.18333333333333357,673080.25,4293066.40625,0,1000,0.11004276126779544,3.4983417731124113,5.86335780607228,100.31300354003906,100.31300354003906,
635,100.31400299072266,8.333333333333334,,,,"46924 : MZ=100.314, Time=8.317, Intensity=1256922.0, Times=[8.117~8.467],  MZ=[100.314~100.3141]",1,DETECTED,100.3140 m/z @8.33 [noisy_data.mzML],100.31400299072266,8.333333333333334,8.116666666666667,8.466666666666667,0.34999999999999964,1397738.0,1.6680328796875E7,0,1000,0.17645766902656668,0.8076923076923064,0.8888709233080749,100.31400299072266,100.31400299072266,
636,100.31400299072266,8.5,,,,"46926 : MZ=100.314, Time=8.517, Intensity=562654.7, Times=[8.483~8.633],  MZ=[100.314~100.3141]",1,DETECTED,100.3140 m/z @8.50 [noisy_data.mzML],100.31400299072266,8.5,8.483333333333333,8.633333333333333,0.15000000000000036,716366.125,3436377.257812535,0,1000,0.11814423538727503,3.007333786656307,7.076040656416755,100.31400299072266,100.31400299072266,
637,100.31500244140625,7.95,,,,"47080 : MZ=100.315, Time=7.967, Intensity=393265.8, Times=[7.883~8.0],  MZ=[100.315~100.3151]",1,DETECTED,100.3150 m/z @7.95 [noisy_data.mzML],100.31500244140625,7.95,7.883333333333334,8.0,0.11666666666666625,485039.375,1385921.9514465332,0,1000,0.05959992520759361,0.5933064910173037,2.8084676544731244,100.31500244140625,100.31500244140625,
638,100.31500244140625,8.216666666666667,,,,"47081 : MZ=100.315, Time=8.233, Intensity=1098754.9, Times=[8.017~8.567],  MZ=[100.315~100.3151]",1,DETECTED,100.3150 m/z @8.22 [noisy_data.mzML],100.31500244140625,8.216666666666667,8.05,8.566666666666666,0.5166666666666657,1554068.375,2.39313199882812E7,0,1000,0.39980147915496644,1.4973436892598215,10.200005383104925,100.31500244140625,100.31500244140625,
639,100.31500244140625,8.633333333333333,,,,"47086 : MZ=100.315, Time=8.617, Intensity=428098.1, Times=[8.583~8.667],  MZ=[100.315~100.3151]",1,DETECTED,100.3150 m/z @8.63 [noisy_data.mzML],100.31500244140625,8.633333333333333,8.583333333333334,8.666666666666666,0.08333333333333215,820673.6875,1911289.97265625,0,1000,0.06579126212010955,1.5111658164699409,2.134683390325405,100.31500244140625,100.31500244140625,
640,100.31600189208984,8.35,,,,"47239 : MZ=100.316, Time=8.3, Intensity=1169016.4, Times=[8.083~8.583],  MZ=[100.316~100.3161]",1,DETECTED,100.3160 m/z @8.35 [noisy_data.mzML],100.31600189208984,8.35,8.1,8.583333333333334,0.4833333333333343,1305531.375,2.157635789843745E7,0,1000,0.410828845267428,0.9666666666666686,0.8617234085572832,100.31600189208984,100.31600189208984,
641,100.31700134277344,8.383333333333333,,,,"47390 : MZ=100.317, Time=8.3, Intensity=1192336.7, Times=[8.05~8.583],  MZ=[100.317~100.3171]",1,DETECTED,100.3170 m/z @8.38 [noisy_data.mzML],100.31700134277344,8.383333333333333,8.05,8.583333333333334,0.5333333333333332,1557341.0,2.064412648437495E7,0,1000,0.13281801466906984,0.8232804719941879,0.6424797286614218,100.31700134277344,100.31700134277344,
642,100.31700134277344,8.683333333333334,,,,"47395 : MZ=100.317, Time=8.683, Intensity=704252.8, Times=[8.6~8.833],  MZ=[100.317~100.3171]",1,DETECTED,100.3170 m/z @8.68 [noisy_data.mzML],100.31700134277344,8.683333333333334,8.6,8.833333333333334,0.23333333333333428,704252.8125,4086316.5981445312,0,1000,0.1268373906567959,1.469224655213946,2.928072750381738,100.31700134277344,100.31700134277344,
643,100.31800079345703,8.1,,,,"47539 : MZ=100.318, Time=8.117, Intensity=365606.1, Times=[7.85~8.117],  MZ=[100.318~100.3181]",1,DETECTED,100.3180 m/z @8.10 [noisy_data.mzML],100.31800079345703,8.1,7.85,8.116666666666667,0.2666666666666675,429627.625,2530568.6425170796,0,1000,0.053452053351888296,1.0015302974505498,0.11997013874348782,100.31800079345703,100.31800079345703,
644,100.31800079345703,8.4,,,,"47542 : MZ=100.318, Time=8.383, Intensity=1241328.4, Times=[8.133~8.567],  MZ=[100.318~100.3181]",1,DETECTED,100.3180 m/z @8.40 [noisy_data.mzML],100.31800079345703,8.4,8.133333333333333,8.533333333333333,0.40000000000000036,1516661.375,1.9506326882812522E7,0,1000,0.18122881581476769,0.7687098462292439,0.5428598364411472,100.31800079345703,100.31800079345703,
645,100.31900024414062,8.35,,,,"47689 : MZ=100.319, Time=8.3, Intensity=1294629.4, Times=[7.883~8.567],  MZ=[100.319~100.3191]",1,DETECTED,100.3190 m/z @8.35 [noisy_data.mzML],100.31900024414062,8.35,7.883333333333334,8.566666666666666,0.6833333333333327,1486931.375,2.5422519604339585E7,0,1000,0.2924139256871854,1.0392361505685628,0.6863184041255503,100.31900024414062,100.31900024414062,
646,100.31999969482422,7.95,,,,"47834 : MZ=100.32, Time=7.95, Intensity=492707.1, Times=[7.867~8.15],  MZ=[100.32~100.3201]",1,DETECTED,100.3200 m/z @7.95 [noisy_data.mzML],100.31999969482422,7.95,7.866666666666666,8.15,0.2833333333333341,538032.8125,5565384.288085941,0,1000,0.22197851796006418,3.559954779081432,6.317977616219782,100.31999969482422,100.31999969482422,
647,100.31999969482422,8.283333333333333,,,,"47838 : MZ=100.32, Time=8.283, Intensity=1252090.5, Times=[8.167~8.617],  MZ=[100.32~100.3201]",1,DETECTED,100.3200 m/z @8.28 [noisy_data.mzML],100.31999969482422,8.283333333333333,8.183333333333334,8.6,0.4166666666666661,1410019.125,1.8859515968750022E7,0,1000,0.25725405030408943,2.083333333333338,3.1666666666666754,100.31999969482422,100.31999969482422,
648,100.31999969482422,8.733333333333333,,,,"47842 : MZ=100.32, Time=8.733, Intensity=32682.7, Times=[8.733~8.833],  MZ=[100.32~100.3201]",1,DETECTED,100.3200 m/z @8.73 [noisy_data.mzML],100.31999969482422,8.733333333333333,8.733333333333333,8.833333333333334,0.10000000000000142,60664.7109375,65038.263671875,0,1000,1.6768548048648277,null,null,100.31999969482422,100.31999969482422,
649,100.32099914550781,7.95,,,,"47975 : MZ=100.321, Time=8.05, Intensity=527064.5, Times=[7.9~8.15],  MZ=[100.3209~100.321]",1,DETECTED,100.3210 m/z @7.95 [noisy_data.mzML],100.32099914550781,7.95,7.9,8.15,0.25,1068272.0,4522127.219726555,0,1000,0.17144343734023249,4.7348288189866174,8.750186047791711,100.32099914550781,100.32099914550781,
650,100.32099914550781,8.35,,,,"47978 : MZ=100.321, Time=8.35, Intensity=1187076.3, Times=[8.167~8.533],  MZ=[100.3209~100.321]",1,DETECTED,100.3210 m/z @8.35 [noisy_data.mzML],100.32099914550781,8.35,8.166666666666666,8.533333333333333,0.36666666666666714,1494359.375,1.6834620890625052E7,0,1000,0.21701139222030896,0.9775177473500662,1.0145629196651693,100.32099914550781,100.32099914550781,
651,100.32099914550781,8.666666666666666,,,,"47981 : MZ=100.321, Time=8.667, Intensity=456111.8, Times=[8.55~8.8],  MZ=[100.3209~100.321]",1,DETECTED,100.3210 m/z @8.67 [noisy_data.mzML],100.32099914550781,8.666666666666666,8.55,8.8,0.25,634696.0,4367673.501464844,0,1000,0.10487048990598247,3.6486258734769823,5.749132488285763,100.32099914550781,100.32099914550781,
652,100.3219985961914,8.35,,,,"48120 : MZ=100.322, Time=8.367, Intensity=1283411.8, Times=[7.85~8.65],  MZ=[100.3219~100.322]",1,DETECTED,100.3220 m/z @8.35 [noisy_data.mzML],100.3219985961914,8.35,7.85,8.616666666666667,0.7666666666666675,1417910.625,2.751075430624391E7,0,1000,0.4373701980905267,1.1169769359865096,0.6393365226384716,100.3219985961914,100.3219985961914,
653,100.322998046875,7.933333333333334,,,,"48267 : MZ=100.323, Time=7.95, Intensity=212312.0, Times=[7.883~7.967],  MZ=[100.3229~100.323]",1,DETECTED,100.3230 m/z @7.93 [noisy_data.mzML],100.322998046875,7.933333333333334,7.883333333333334,7.966666666666667,0.08333333333333304,403672.21875,593752.2700195312,0,1000,1.0950228418105343,0.6621894929584349,0.1574680819057898,100.322998046875,100.322998046875,
654,100.322998046875,8.283333333333333,,,,"48270 : MZ=100.323, Time=8.4, Intensity=1142917.9, Times=[8.2~8.583],  MZ=[100.3229~100.323]",1,DETECTED,100.3230 m/z @8.28 [noisy_data.mzML],100.322998046875,8.283333333333333,8.2,8.583333333333334,0.38333333333333464,1594504.375,1.8658819339843787E7,0,1000,0.05019884301959188,2.7214527570404634,4.494071924701236,100.322998046875,100.322998046875,
655,100.322998046875,8.65,,,,"48274 : MZ=100.323, Time=8.633, Intensity=547307.3, Times=[8.6~8.8],  MZ=[100.3229~100.323]",1,DETECTED,100.3230 m/z @8.65 [noisy_data.mzML],100.322998046875,8.65,8.6,8.8,0.20000000000000107,613656.5,3988251.458984375,0,1000,0.08021645797457744,1.5021915902039993,1.9830381090619726,100.322998046875,100.322998046875,
656,100.3239974975586,8.1,,,,"48414 : MZ=100.324, Time=8.083, Intensity=355168.6, Times=[7.933~8.133],  MZ=[100.3239~100.324]",1,DETECTED,100.3240 m/z @8.10 [noisy_data.mzML],100.3239974975586,8.1,7.966666666666667,8.133333333333333,0.16666666666666607,646379.8125,2566105.9921874846,0,1000,0.04206336874994676,1.467148158313362,4.123591070868949,100.3239974975586,100.3239974975586,
657,100.3239974975586,8.35,,,,"48417 : MZ=100.324, Time=8.333, Intensity=1072177.0, Times=[8.15~8.6],  MZ=[100.3239~100.324]",1,DETECTED,100.3240 m/z @8.35 [noisy_data.mzML],100.3239974975586,8.35,8.15,8.6,0.4499999999999993,1215254.5,1.6437371623046877E7,0,1000,0.14956033578737937,1.091089964253342,0.36836570731002644,100.3239974975586,100.3239974975586,
658,100.32499694824219,6.8,,,,"48549 : MZ=100.325, Time=6.783, Intensity=4117.6, Times=[6.733~6.9],  MZ=[100.3249~100.325]",1,DETECTED,100.3250 m/z @6.80 [noisy_data.mzML],100.32499694824219,6.8,6.733333333333333,6.9,0.16666666666666696,5732.95068359375,31929.07666015625,0,1000,0.11143362080843833,1.2500000000000067,1.9971958782193882,100.32499694824219,100.32499694824219,
659,100.32499694824219,8.45,,,,"48560 : MZ=100.325, Time=8.283, Intensity=1069433.6, Times=[8.033~8.5],  MZ=[100.3249~100.325]",1,DETECTED,100.3250 m/z @8.45 [noisy_data.mzML],100.32499694824219,8.45,8.066666666666666,8.5,0.43333333333333357,1410426.375,2.0360399871093716E7,0,1000,0.3916438436194145,0.5678538322956985,0.1294483569485655,100.32499694824219,100.32499694824219,
660,100.32499694824219,8.533333333333333,,,,"48564 : MZ=100.325, Time=8.55, Intensity=534509.7, Times=[8.517~8.767],  MZ=[100.3249~100.325]",1,DETECTED,100.3250 m/z @8.53 [noisy_data.mzML],100.32499694824219,8.533333333333333,8.516666666666667,8.766666666666667,0.25,746009.5,3474387.904785129,0,1000,0.07727681710572654,6.146768567853045,10.00205832601992,100.32499694824219,100.32499694824219,
661,100.32499694824219,15.55,,,,"48630 : MZ=100.325, Time=15.533, Intensity=4117.6, Times=[15.483~15.65],  MZ=[100.3249~100.325]",1,DETECTED,100.3250 m/z @15.55 [noisy_data.mzML],100.32499694824219,15.55,15.483333333333333,15.65,0.16666666666666785,5732.95068359375,31929.07666015625,0,1000,0.11143362080843744,1.24999999999998,1.9971958782193349,100.32499694824219,100.32499694824219,
662,100.32599639892578,7.933333333333334,,,,"48712 : MZ=100.326, Time=7.95, Intensity=230039.9, Times=[7.883~7.967],  MZ=[100.3259~100.326]",1,DETECTED,100.3260 m/z @7.93 [noisy_data.mzML],100.32599639892578,7.933333333333334,7.883333333333334,7.966666666666667,0.08333333333333304,524311.4375,641304.2293243408,0,1000,0.08052746620643525,1.048449953640607,1.0968999072811776,100.32599639892578,100.32599639892578,
663,100.32599639892578,8.316666666666666,,,,"48713 : MZ=100.326, Time=8.333, Intensity=1317284.1, Times=[7.983~8.667],  MZ=[100.3259~100.326]",1,DETECTED,100.3260 m/z @8.32 [noisy_data.mzML],100.32599639892578,8.316666666666666,8.016666666666667,8.633333333333333,0.6166666666666654,1557151.625,2.6552227210937433E7,0,1000,0.12805247525129815,0.8141697388731383,0.9895910392495487,100.32599639892578,100.32599639892578,
664,100.3270034790039,8.383333333333333,,,,"48866 : MZ=100.327, Time=8.383, Intensity=1112363.6, Times=[7.933~8.65],  MZ=[100.327~100.3271]",1,DETECTED,100.3270 m/z @8.38 [noisy_data.mzML],100.3270034790039,8.383333333333333,7.966666666666667,8.65,0.6833333333333336,1314290.875,2.5052474585937444E7,0,1000,0.5139436876843178,0.6971617381576188,0.3724555450718273,100.3270034790039,100.3270034790039,
665,100.3280029296875,7.933333333333334,,,,"49023 : MZ=100.328, Time=7.933, Intensity=152441.8, Times=[7.833~7.95],  MZ=[100.328~100.3281]",1,DETECTED,100.3280 m/z @7.93 [noisy_data.mzML],100.3280029296875,7.933333333333334,7.833333333333333,7.933333333333334,0.10000000000000053,296858.59375,180038.19353103638,0,1000,17.08528659977597,0.5,null,100.3280029296875,100.3280029296875,
666,100.3280029296875,8.3,,,,"49024 : MZ=100.328, Time=8.283, Intensity=1406512.2, Times=[7.967~8.55],  MZ=[100.328~100.3281]",1,DETECTED,100.3280 m/z @8.30 [noisy_data.mzML],100.3280029296875,8.3,8.0,8.55,0.5500000000000007,1627426.0,2.5705559718749985E7,0,1000,0.36482477425933446,0.9266640123565195,0.8688914109288551,100.3280029296875,100.3280029296875,
667,100.3280029296875,8.616666666666667,,,,"49027 : MZ=100.328, Time=8.617, Intensity=345849.2, Times=[8.567~8.7],  MZ=[100.328~100.3281]",1,DETECTED,100.3280 m/z @8.62 [noisy_data.mzML],100.3280029296875,8.616666666666667,8.566666666666666,8.666666666666666,0.09999999999999964,627638.3125,1766597.1606445312,0,1000,0.08027584592989179,1.301278046810824,2.8206444496303362,100.3280029296875,100.3280029296875,
668,100.3290023803711,8.116666666666667,,,,"49177 : MZ=100.329, Time=8.117, Intensity=387228.8, Times=[7.867~8.133],  MZ=[100.329~100.3291]",1,DETECTED,100.3290 m/z @8.12 [noisy_data.mzML],100.3290023803711,8.116666666666667,7.866666666666666,8.133333333333333,0.2666666666666666,651810.875,3474491.559692381,0,1000,0.056522407534908226,0.7621884798589657,0.5166835617416281,100.3290023803711,100.3290023803711,
669,100.3290023803711,8.366666666666667,,,,"49179 : MZ=100.329, Time=8.383, Intensity=1157429.0, Times=[8.15~8.617],  MZ=[100.329~100.3291]",1,DETECTED,100.3290 m/z @8.37 [noisy_data.mzML],100.3290023803711,8.366666666666667,8.15,8.583333333333334,0.43333333333333357,1350850.75,2.0755763937499963E7,0,1000,0.25077825634729933,1.0,1.0171738800529353,100.3290023803711,100.3290023803711,
670,100.3290023803711,8.733333333333333,,,,"49182 : MZ=100.329, Time=8.733, Intensity=308189.2, Times=[8.633~8.867],  MZ=[100.329~100.3291]",1,DETECTED,100.3290 m/z @8.73 [noisy_data.mzML],100.3290023803711,8.733333333333333,8.633333333333333,8.866666666666667,0.23333333333333428,309310.21875,2030400.7045288086,0,1000,0.12517071475145336,0.6646847243572053,0.3207403041366608,100.3290023803711,100.3290023803711,
671,100.33000183105469,8.35,,,,"49331 : MZ=100.33, Time=8.367, Intensity=955929.2, Times=[7.967~8.583],  MZ=[100.33~100.3301]",1,DETECTED,100.3300 m/z @8.35 [noisy_data.mzML],100.33000183105469,8.35,8.0,8.583333333333334,0.5833333333333339,1330467.25,2.0146900798828084E7,0,1000,0.15238277168123204,0.6473106107406739,0.2879387298385808,100.33000183105469,100.33000183105469,
672,100.33100128173828,8.133333333333333,,,,"49481 : MZ=100.331, Time=8.217, Intensity=600671.0, Times=[7.883~8.217],  MZ=[100.331~100.3311]",1,DETECTED,100.3310 m/z @8.13 [noisy_data.mzML],100.33100128173828,8.133333333333333,7.883333333333334,8.216666666666667,0.33333333333333304,749843.875,6209730.454101577,0,1000,0.19420932310667105,0.5941017388293625,0.4861026874842122,100.33100128173828,100.33100128173828,
673,100.33100128173828,8.333333333333334,,,,"49485 : MZ=100.331, Time=8.317, Intensity=1336771.2, Times=[8.233~8.517],  MZ=[100.331~100.3311]",1,DETECTED,100.3310 m/z @8.33 [noisy_data.mzML],100.33100128173828,8.333333333333334,8.233333333333333,8.516666666666667,0.283333333333335,1554795.75,1.3746355500000041E7,0,1000,0.11630905158268234,1.4166666666666548,1.3282351843604872,100.33100128173828,100.33100128173828,
674,100.33200073242188,7.983333333333333,,,,"49631 : MZ=100.332, Time=7.983, Intensity=390520.3, Times=[7.833~8.05],  MZ=[100.332~100.3321]",1,DETECTED,100.3320 m/z @7.98 [noisy_data.mzML],100.33200073242188,7.983333333333333,7.833333333333333,8.033333333333333,0.20000000000000018,750355.4375,1713133.4438476698,0,1000,0.14619769408476913,2.0143776976826424,3.1970195839964695,100.33200073242188,100.33200073242188,
675,100.33200073242188,8.283333333333333,,,,"49634 : MZ=100.332, Time=8.283, Intensity=1221017.4, Times=[8.2~8.667],  MZ=[100.332~100.3321]",1,DETECTED,100.3320 m/z @8.28 [noisy_data.mzML],100.33200073242188,8.283333333333333,8.2,8.666666666666666,0.4666666666666668,1753753.75,1.8901537818359375E7,0,1000,0.2966390895137039,2.7999999999999807,3.3093314575759725,100.33200073242188,100.33200073242188,
